"time","activity"
"2018-12-19 02:22:00",0
"2018-12-19 02:23:00",0
"2018-12-19 02:24:00",0
"2018-12-19 02:25:00",0
"2018-12-19 02:26:00",0
"2018-12-19 02:27:00",0
"2018-12-19 02:28:00",0
"2018-12-19 02:29:00",0
"2018-12-19 02:30:00",0
"2018-12-19 02:31:00",0
"2018-12-19 02:32:00",0
"2018-12-19 02:33:00",0
"2018-12-19 02:34:00",0
"2018-12-19 02:35:00",0
"2018-12-19 02:36:00",0
"2018-12-19 02:37:00",0
"2018-12-19 02:38:00",0
"2018-12-19 02:39:00",0
"2018-12-19 02:40:00",0
"2018-12-19 02:41:00",67.0671305484289
"2018-12-19 02:42:00",0
"2018-12-19 02:43:00",0
"2018-12-19 02:44:00",0
"2018-12-19 02:45:00",0
"2018-12-19 02:46:00",0
"2018-12-19 02:47:00",0
"2018-12-19 02:48:00",0
"2018-12-19 02:49:00",0
"2018-12-19 02:50:00",0
"2018-12-19 02:51:00",0
"2018-12-19 02:52:00",12.1655250605964
"2018-12-19 02:53:00",0
"2018-12-19 02:54:00",0
"2018-12-19 02:55:00",0
"2018-12-19 02:56:00",0
"2018-12-19 02:57:00",0
"2018-12-19 02:58:00",0
"2018-12-19 02:59:00",0
"2018-12-19 03:00:00",490.7351627915
"2018-12-19 03:01:00",0
"2018-12-19 03:02:00",0
"2018-12-19 03:03:00",0
"2018-12-19 03:04:00",0
"2018-12-19 03:05:00",0
"2018-12-19 03:06:00",0
"2018-12-19 03:07:00",0
"2018-12-19 03:08:00",0
"2018-12-19 03:09:00",0
"2018-12-19 03:10:00",0
"2018-12-19 03:11:00",0
"2018-12-19 03:12:00",0
"2018-12-19 03:13:00",0
"2018-12-19 03:14:00",0
"2018-12-19 03:15:00",0
"2018-12-19 03:16:00",0
"2018-12-19 03:17:00",930.034945580003
"2018-12-19 03:18:00",0
"2018-12-19 03:19:00",0
"2018-12-19 03:20:00",574.512837106361
"2018-12-19 03:21:00",0
"2018-12-19 03:22:00",0
"2018-12-19 03:23:00",0
"2018-12-19 03:24:00",0
"2018-12-19 03:25:00",0
"2018-12-19 03:26:00",0
"2018-12-19 03:27:00",0
"2018-12-19 03:28:00",0
"2018-12-19 03:29:00",0
"2018-12-19 03:30:00",0
"2018-12-19 03:31:00",1358.54701795705
"2018-12-19 03:32:00",0
"2018-12-19 03:33:00",396.085849280178
"2018-12-19 03:34:00",0
"2018-12-19 03:35:00",1005.39246068389
"2018-12-19 03:36:00",0
"2018-12-19 03:37:00",0
"2018-12-19 03:38:00",0
"2018-12-19 03:39:00",0
"2018-12-19 03:40:00",809.41089688736
"2018-12-19 03:41:00",249.769894102552
"2018-12-19 03:42:00",0
"2018-12-19 03:43:00",0
"2018-12-19 03:44:00",0
"2018-12-19 03:45:00",0
"2018-12-19 03:46:00",0
"2018-12-19 03:47:00",906.705023698446
"2018-12-19 03:48:00",0
"2018-12-19 03:49:00",0
"2018-12-19 03:50:00",0
"2018-12-19 03:51:00",413.566197845037
"2018-12-19 03:52:00",0
"2018-12-19 03:53:00",0
"2018-12-19 03:54:00",0
"2018-12-19 03:55:00",0
"2018-12-19 03:56:00",1517.38063780978
"2018-12-19 03:57:00",0
"2018-12-19 03:58:00",0
"2018-12-19 03:59:00",0
"2018-12-19 04:00:00",147.054411698527
"2018-12-19 04:01:00",0
"2018-12-19 04:02:00",0
"2018-12-19 04:03:00",0
"2018-12-19 04:04:00",0
"2018-12-19 04:05:00",0
"2018-12-19 04:06:00",0
"2018-12-19 04:07:00",0
"2018-12-19 04:08:00",0
"2018-12-19 04:09:00",0
"2018-12-19 04:10:00",798.025688809577
"2018-12-19 04:11:00",0
"2018-12-19 04:12:00",0
"2018-12-19 04:13:00",0
"2018-12-19 04:14:00",0
"2018-12-19 04:15:00",0
"2018-12-19 04:16:00",0
"2018-12-19 04:17:00",16
"2018-12-19 04:18:00",0
"2018-12-19 04:19:00",0
"2018-12-19 04:20:00",0
"2018-12-19 04:21:00",0
"2018-12-19 04:22:00",0
"2018-12-19 04:23:00",0
"2018-12-19 04:24:00",0
"2018-12-19 04:25:00",0
"2018-12-19 04:26:00",0
"2018-12-19 04:27:00",0
"2018-12-19 04:28:00",0
"2018-12-19 04:29:00",0
"2018-12-19 04:30:00",0
"2018-12-19 04:31:00",0
"2018-12-19 04:32:00",0
"2018-12-19 04:33:00",1406.83865457273
"2018-12-19 04:34:00",0
"2018-12-19 04:35:00",0
"2018-12-19 04:36:00",0
"2018-12-19 04:37:00",0
"2018-12-19 04:38:00",0
"2018-12-19 04:39:00",0
"2018-12-19 04:40:00",0
"2018-12-19 04:41:00",0
"2018-12-19 04:42:00",0
"2018-12-19 04:43:00",0
"2018-12-19 04:44:00",0
"2018-12-19 04:45:00",0
"2018-12-19 04:46:00",0
"2018-12-19 04:47:00",0
"2018-12-19 04:48:00",0
"2018-12-19 04:49:00",0
"2018-12-19 04:50:00",0
"2018-12-19 04:51:00",78.6002544525143
"2018-12-19 04:52:00",0
"2018-12-19 04:53:00",0
"2018-12-19 04:54:00",0
"2018-12-19 04:55:00",0
"2018-12-19 04:56:00",0
"2018-12-19 04:57:00",0
"2018-12-19 04:58:00",0
"2018-12-19 04:59:00",0
"2018-12-19 05:00:00",0
"2018-12-19 05:01:00",0
"2018-12-19 05:02:00",0
"2018-12-19 05:03:00",0
"2018-12-19 05:04:00",0
"2018-12-19 05:05:00",0
"2018-12-19 05:06:00",0
"2018-12-19 05:07:00",0
"2018-12-19 05:08:00",0
"2018-12-19 05:09:00",0
"2018-12-19 05:10:00",0
"2018-12-19 05:11:00",0
"2018-12-19 05:12:00",0
"2018-12-19 05:13:00",0
"2018-12-19 05:14:00",0
"2018-12-19 05:15:00",0
"2018-12-19 05:16:00",0
"2018-12-19 05:17:00",0
"2018-12-19 05:18:00",0
"2018-12-19 05:19:00",0
"2018-12-19 05:20:00",0
"2018-12-19 05:21:00",0
"2018-12-19 05:22:00",0
"2018-12-19 05:23:00",0
"2018-12-19 05:24:00",0
"2018-12-19 05:25:00",0
"2018-12-19 05:26:00",315.878141060758
"2018-12-19 05:27:00",343.997093010973
"2018-12-19 05:28:00",417.527244620037
"2018-12-19 05:29:00",0
"2018-12-19 05:30:00",0
"2018-12-19 05:31:00",0
"2018-12-19 05:32:00",56.9209978830308
"2018-12-19 05:33:00",0
"2018-12-19 05:34:00",0
"2018-12-19 05:35:00",0
"2018-12-19 05:36:00",157.673713725529
"2018-12-19 05:37:00",949.624662695741
"2018-12-19 05:38:00",0
"2018-12-19 05:39:00",0
"2018-12-19 05:40:00",0
"2018-12-19 05:41:00",0
"2018-12-19 05:42:00",13
"2018-12-19 05:43:00",0
"2018-12-19 05:44:00",0
"2018-12-19 05:45:00",524.82473264891
"2018-12-19 05:46:00",0
"2018-12-19 05:47:00",0
"2018-12-19 05:48:00",0
"2018-12-19 05:49:00",0
"2018-12-19 05:50:00",0
"2018-12-19 05:51:00",0
"2018-12-19 05:52:00",96.2340895940726
"2018-12-19 05:53:00",0
"2018-12-19 05:54:00",0
"2018-12-19 05:55:00",0
"2018-12-19 05:56:00",0
"2018-12-19 05:57:00",0
"2018-12-19 05:58:00",0
"2018-12-19 05:59:00",24.3310501211929
"2018-12-19 06:00:00",0
"2018-12-19 06:01:00",0
"2018-12-19 06:02:00",0
"2018-12-19 06:03:00",0
"2018-12-19 06:04:00",0
"2018-12-19 06:05:00",0
"2018-12-19 06:06:00",0
"2018-12-19 06:07:00",0
"2018-12-19 06:08:00",0
"2018-12-19 06:09:00",0
"2018-12-19 06:10:00",0
"2018-12-19 06:11:00",0
"2018-12-19 06:12:00",1146.74931872663
"2018-12-19 06:13:00",0
"2018-12-19 06:14:00",1510.77562860936
"2018-12-19 06:15:00",0
"2018-12-19 06:16:00",0
"2018-12-19 06:17:00",1645.45951028884
"2018-12-19 06:18:00",1361.37210196184
"2018-12-19 06:19:00",730.293776503675
"2018-12-19 06:20:00",3272.14211182827
"2018-12-19 06:21:00",2013.45995738679
"2018-12-19 06:22:00",4671.140974109
"2018-12-19 06:23:00",2504.16173599071
"2018-12-19 06:24:00",2277.09947081808
"2018-12-19 06:25:00",0
"2018-12-19 06:26:00",3456.59919574139
"2018-12-19 06:27:00",4141.82471864757
"2018-12-19 06:28:00",3842.97619040243
"2018-12-19 06:29:00",2708.02474139362
"2018-12-19 06:30:00",76.8895311469643
"2018-12-19 06:31:00",355.73726259699
"2018-12-19 06:32:00",330.495083170688
"2018-12-19 06:33:00",1300.8089790588
"2018-12-19 06:34:00",3294.72214306457
"2018-12-19 06:35:00",2513.28848324262
"2018-12-19 06:36:00",3180.09182257368
"2018-12-19 06:37:00",957.958767379891
"2018-12-19 06:38:00",3098.51077132225
"2018-12-19 06:39:00",2787.98511473788
"2018-12-19 06:40:00",2705.97302277757
"2018-12-19 06:41:00",2779.6318101504
"2018-12-19 06:42:00",2892.58690448533
"2018-12-19 06:43:00",3082.49330899517
"2018-12-19 06:44:00",3140.63337561072
"2018-12-19 06:45:00",2955.58336035376
"2018-12-19 06:46:00",4145.902796738
"2018-12-19 06:47:00",3396.69103687692
"2018-12-19 06:48:00",4568.09686850005
"2018-12-19 06:49:00",810.18269544591
"2018-12-19 06:50:00",2320.02629295446
"2018-12-19 06:51:00",3635.51303119656
"2018-12-19 06:52:00",870.405078110187
"2018-12-19 06:53:00",2478.49571312924
"2018-12-19 06:54:00",1172.41289655138
"2018-12-19 06:55:00",3206.08265645164
"2018-12-19 06:56:00",1591.97424602284
"2018-12-19 06:57:00",70.1141925718324
"2018-12-19 06:58:00",2382.67475749419
"2018-12-19 06:59:00",2679.20827857783
"2018-12-19 07:00:00",505.634255168694
"2018-12-19 07:01:00",0
"2018-12-19 07:02:00",1067.45444867685
"2018-12-19 07:03:00",135.133267554662
"2018-12-19 07:04:00",26
"2018-12-19 07:05:00",84.2021377400835
"2018-12-19 07:06:00",44.1021541423999
"2018-12-19 07:07:00",23.7697286480094
"2018-12-19 07:08:00",24.6981780704569
"2018-12-19 07:09:00",136.213068389197
"2018-12-19 07:10:00",0
"2018-12-19 07:11:00",331.119313843213
"2018-12-19 07:12:00",0
"2018-12-19 07:13:00",0
"2018-12-19 07:14:00",5
"2018-12-19 07:15:00",171.982557255089
"2018-12-19 07:16:00",103.855669079738
"2018-12-19 07:17:00",0
"2018-12-19 07:18:00",220.839308095275
"2018-12-19 07:19:00",786.947266340001
"2018-12-19 07:20:00",2
"2018-12-19 07:21:00",139.671042095346
"2018-12-19 07:22:00",1468.78385067375
"2018-12-19 07:23:00",0
"2018-12-19 07:24:00",0
"2018-12-19 07:25:00",507.21297302021
"2018-12-19 07:26:00",51.1957029446808
"2018-12-19 07:27:00",43.6577599058861
"2018-12-19 07:28:00",136.528385327008
"2018-12-19 07:29:00",146.598090028486
"2018-12-19 07:30:00",0
"2018-12-19 07:31:00",1162.52182775206
"2018-12-19 07:32:00",1863.36979690023
"2018-12-19 07:33:00",510.326366161891
"2018-12-19 07:34:00",224.474942922367
"2018-12-19 07:35:00",79.8122797569397
"2018-12-19 07:36:00",44.5982062419555
"2018-12-19 07:37:00",539.029683783741
"2018-12-19 07:38:00",13.0384048104053
"2018-12-19 07:39:00",0
"2018-12-19 07:40:00",515.842999370933
"2018-12-19 07:41:00",95
"2018-12-19 07:42:00",183.510217699179
"2018-12-19 07:43:00",25
"2018-12-19 07:44:00",30.2324329156619
"2018-12-19 07:45:00",72.4016574395918
"2018-12-19 07:46:00",38.0131556174964
"2018-12-19 07:47:00",305.196657910928
"2018-12-19 07:48:00",164.432356913109
"2018-12-19 07:49:00",458.792981637688
"2018-12-19 07:50:00",619.678949134146
"2018-12-19 07:51:00",852.727975382537
"2018-12-19 07:52:00",1565.6426795409
"2018-12-19 07:53:00",308.416925605583
"2018-12-19 07:54:00",612.826239647096
"2018-12-19 07:55:00",682.617022934529
"2018-12-19 07:56:00",274.789009969467
"2018-12-19 07:57:00",0
"2018-12-19 07:58:00",2168.89580201539
"2018-12-19 07:59:00",1536.86694284183
"2018-12-19 08:00:00",1144.08915736493
"2018-12-19 08:01:00",719.205116778239
"2018-12-19 08:02:00",146.342065039414
"2018-12-19 08:03:00",473.642270073101
"2018-12-19 08:04:00",62.8012738724303
"2018-12-19 08:05:00",102.04410811017
"2018-12-19 08:06:00",960.194771908283
"2018-12-19 08:07:00",953.214561365908
"2018-12-19 08:08:00",640.660596572007
"2018-12-19 08:09:00",0
"2018-12-19 08:10:00",11
"2018-12-19 08:11:00",0
"2018-12-19 08:12:00",0
"2018-12-19 08:13:00",121.115647213727
"2018-12-19 08:14:00",0
"2018-12-19 08:15:00",83.5703296631047
"2018-12-19 08:16:00",665.369821978725
"2018-12-19 08:17:00",513.389715518338
"2018-12-19 08:18:00",111.283421945948
"2018-12-19 08:19:00",15.6524758424985
"2018-12-19 08:20:00",0
"2018-12-19 08:21:00",2506.99920223362
"2018-12-19 08:22:00",71.3372273080472
"2018-12-19 08:23:00",0
"2018-12-19 08:24:00",433.414351400597
"2018-12-19 08:25:00",581.21940779709
"2018-12-19 08:26:00",193.87109119206
"2018-12-19 08:27:00",105.475115548645
"2018-12-19 08:28:00",70.2281994643178
"2018-12-19 08:29:00",0
"2018-12-19 08:30:00",13.8924439894498
"2018-12-19 08:31:00",0
"2018-12-19 08:32:00",0
"2018-12-19 08:33:00",217.237197551432
"2018-12-19 08:34:00",535.284970833294
"2018-12-19 08:35:00",79.5298686029343
"2018-12-19 08:36:00",64.3816744112795
"2018-12-19 08:37:00",296.253270024147
"2018-12-19 08:38:00",255.274362206627
"2018-12-19 08:39:00",1902.00341745224
"2018-12-19 08:40:00",94.4298681562142
"2018-12-19 08:41:00",0
"2018-12-19 08:42:00",7
"2018-12-19 08:43:00",0
"2018-12-19 08:44:00",0
"2018-12-19 08:45:00",0
"2018-12-19 08:46:00",0
"2018-12-19 08:47:00",0
"2018-12-19 08:48:00",0
"2018-12-19 08:49:00",0
"2018-12-19 08:50:00",348.743458720017
"2018-12-19 08:51:00",0
"2018-12-19 08:52:00",79.9124520960282
"2018-12-19 08:53:00",0
"2018-12-19 08:54:00",1898.98551863883
"2018-12-19 08:55:00",0
"2018-12-19 08:56:00",916.108072227289
"2018-12-19 08:57:00",2469.5548181808
"2018-12-19 08:58:00",1026.53689656047
"2018-12-19 08:59:00",183.578321160207
"2018-12-19 09:00:00",554.17506259304
"2018-12-19 09:01:00",150
"2018-12-19 09:02:00",0
"2018-12-19 09:03:00",0
"2018-12-19 09:04:00",2
"2018-12-19 09:05:00",0
"2018-12-19 09:06:00",5
"2018-12-19 09:07:00",0
"2018-12-19 09:08:00",1693.65226655297
"2018-12-19 09:09:00",0
"2018-12-19 09:10:00",0
"2018-12-19 09:11:00",1302.46228352302
"2018-12-19 09:12:00",77.8909494100566
"2018-12-19 09:13:00",60.0915967502945
"2018-12-19 09:14:00",0
"2018-12-19 09:15:00",0
"2018-12-19 09:16:00",484.126016652689
"2018-12-19 09:17:00",475.868679364381
"2018-12-19 09:18:00",288.461435897418
"2018-12-19 09:19:00",73.24616030892
"2018-12-19 09:20:00",34
"2018-12-19 09:21:00",126.178445068879
"2018-12-19 09:22:00",175.934646957329
"2018-12-19 09:23:00",25.6320112359526
"2018-12-19 09:24:00",0
"2018-12-19 09:25:00",1895.32292763001
"2018-12-19 09:26:00",14.8660687473185
"2018-12-19 09:27:00",0
"2018-12-19 09:28:00",1162.13854595741
"2018-12-19 09:29:00",0
"2018-12-19 09:30:00",0
"2018-12-19 09:31:00",2
"2018-12-19 09:32:00",0
"2018-12-19 09:33:00",0
"2018-12-19 09:34:00",0
"2018-12-19 09:35:00",0
"2018-12-19 09:36:00",353.686301685547
"2018-12-19 09:37:00",360.639709405384
"2018-12-19 09:38:00",904.478855474245
"2018-12-19 09:39:00",870.729579146132
"2018-12-19 09:40:00",0
"2018-12-19 09:41:00",500.62460986252
"2018-12-19 09:42:00",1363.1016102991
"2018-12-19 09:43:00",2699.73109772066
"2018-12-19 09:44:00",191.783732365391
"2018-12-19 09:45:00",1030.93404250708
"2018-12-19 09:46:00",1838.68458415249
"2018-12-19 09:47:00",103.580886267689
"2018-12-19 09:48:00",1151.40435990142
"2018-12-19 09:49:00",1695.822514298
"2018-12-19 09:50:00",3090.8998689702
"2018-12-19 09:51:00",282.446455102556
"2018-12-19 09:52:00",1025.35359754574
"2018-12-19 09:53:00",2245.82590598648
"2018-12-19 09:54:00",0
"2018-12-19 09:55:00",0
"2018-12-19 09:56:00",0
"2018-12-19 09:57:00",544.093741923209
"2018-12-19 09:58:00",22
"2018-12-19 09:59:00",532.300666916734
"2018-12-19 10:00:00",2139.04978904185
"2018-12-19 10:01:00",470.808878420958
"2018-12-19 10:02:00",962.048855308295
"2018-12-19 10:03:00",2947.28773620765
"2018-12-19 10:04:00",80.8826310155648
"2018-12-19 10:05:00",56.0892146495206
"2018-12-19 10:06:00",0
"2018-12-19 10:07:00",338.746217691061
"2018-12-19 10:08:00",0
"2018-12-19 10:09:00",308.100632910742
"2018-12-19 10:10:00",34
"2018-12-19 10:11:00",0
"2018-12-19 10:12:00",42.6380112106557
"2018-12-19 10:13:00",0
"2018-12-19 10:14:00",522.598316109036
"2018-12-19 10:15:00",34.6554469023269
"2018-12-19 10:16:00",0
"2018-12-19 10:17:00",0
"2018-12-19 10:18:00",0
"2018-12-19 10:19:00",702.090450013387
"2018-12-19 10:20:00",93
"2018-12-19 10:21:00",174
"2018-12-19 10:22:00",31
"2018-12-19 10:23:00",296.796226391105
"2018-12-19 10:24:00",0
"2018-12-19 10:25:00",977.649221346798
"2018-12-19 10:26:00",907.908585706733
"2018-12-19 10:27:00",2381.89525378426
"2018-12-19 10:28:00",586.087877369938
"2018-12-19 10:29:00",668.259680064569
"2018-12-19 10:30:00",2529.18386045776
"2018-12-19 10:31:00",1321.75148950171
"2018-12-19 10:32:00",1437.19240187248
"2018-12-19 10:33:00",729.011659714713
"2018-12-19 10:34:00",1200.51322358398
"2018-12-19 10:35:00",344.247004344264
"2018-12-19 10:36:00",456.302531222434
"2018-12-19 10:37:00",150
"2018-12-19 10:38:00",568.957819174673
"2018-12-19 10:39:00",155
"2018-12-19 10:40:00",172
"2018-12-19 10:41:00",0
"2018-12-19 10:42:00",8
"2018-12-19 10:43:00",343.653895656662
"2018-12-19 10:44:00",0
"2018-12-19 10:45:00",812.27273744722
"2018-12-19 10:46:00",1605.07881426427
"2018-12-19 10:47:00",2207.68498658663
"2018-12-19 10:48:00",898.334570190862
"2018-12-19 10:49:00",828.228229415057
"2018-12-19 10:50:00",0
"2018-12-19 10:51:00",2
"2018-12-19 10:52:00",866.120084053014
"2018-12-19 10:53:00",30
"2018-12-19 10:54:00",86.2670273047588
"2018-12-19 10:55:00",98.4174781225367
"2018-12-19 10:56:00",0
"2018-12-19 10:57:00",31
"2018-12-19 10:58:00",0
"2018-12-19 10:59:00",248.895560426457
"2018-12-19 11:00:00",0
"2018-12-19 11:01:00",146.290806272985
"2018-12-19 11:02:00",624.775959844807
"2018-12-19 11:03:00",260.034613080644
"2018-12-19 11:04:00",707.176781293051
"2018-12-19 11:05:00",62.7694193059009
"2018-12-19 11:06:00",1462.56042610211
"2018-12-19 11:07:00",489.840790461554
"2018-12-19 11:08:00",3
"2018-12-19 11:09:00",0
"2018-12-19 11:10:00",2214.43017501117
"2018-12-19 11:11:00",861.42904524981
"2018-12-19 11:12:00",1775.1152075288
"2018-12-19 11:13:00",2641.46890952742
"2018-12-19 11:14:00",521.915702005602
"2018-12-19 11:15:00",1751.5504560246
"2018-12-19 11:16:00",1063.68181332577
"2018-12-19 11:17:00",983.543593339919
"2018-12-19 11:18:00",690.976844763991
"2018-12-19 11:19:00",677.542618585724
"2018-12-19 11:20:00",538.51648071345
"2018-12-19 11:21:00",0
"2018-12-19 11:22:00",221.485891198514
"2018-12-19 11:23:00",167.868996541946
"2018-12-19 11:24:00",22
"2018-12-19 11:25:00",54.0462764674866
"2018-12-19 11:26:00",364.49691356718
"2018-12-19 11:27:00",599.350481771726
"2018-12-19 11:28:00",432.751660886472
"2018-12-19 11:29:00",1555.06173510893
"2018-12-19 11:30:00",2619.0450549771
"2018-12-19 11:31:00",1445.04878810371
"2018-12-19 11:32:00",259.061768696193
"2018-12-19 11:33:00",260.411213276234
"2018-12-19 11:34:00",757.431184993066
"2018-12-19 11:35:00",16
"2018-12-19 11:36:00",379.06859537556
"2018-12-19 11:37:00",1784.65234709733
"2018-12-19 11:38:00",2051.61156167536
"2018-12-19 11:39:00",1898.68744136575
"2018-12-19 11:40:00",3082.68162481953
"2018-12-19 11:41:00",3789.23712638837
"2018-12-19 11:42:00",4504.17461917275
"2018-12-19 11:43:00",3581.67907551751
"2018-12-19 11:44:00",1389.49955019784
"2018-12-19 11:45:00",2441.55483247868
"2018-12-19 11:46:00",2637.02370106907
"2018-12-19 11:47:00",2118.83128162674
"2018-12-19 11:48:00",2448.13173665144
"2018-12-19 11:49:00",2446.85798525374
"2018-12-19 11:50:00",2506.15761675119
"2018-12-19 11:51:00",2585.8037435196
"2018-12-19 11:52:00",4915.39815274409
"2018-12-19 11:53:00",2133.16408182774
"2018-12-19 11:54:00",2531.3460845961
"2018-12-19 11:55:00",964.666263533664
"2018-12-19 11:56:00",1239.15374348787
"2018-12-19 11:57:00",1216.52126985105
"2018-12-19 11:58:00",528.199772813279
"2018-12-19 11:59:00",606.51380858147
"2018-12-19 12:00:00",570.02192940272
"2018-12-19 12:01:00",114.764977236089
"2018-12-19 12:02:00",250.371723643066
"2018-12-19 12:03:00",137.931142241337
"2018-12-19 12:04:00",850.776116260912
"2018-12-19 12:05:00",903.685786100457
"2018-12-19 12:06:00",308.894804100037
"2018-12-19 12:07:00",523.054490469205
"2018-12-19 12:08:00",425.850912879144
"2018-12-19 12:09:00",1084.28086767221
"2018-12-19 12:10:00",2209.57801401082
"2018-12-19 12:11:00",917.283489440424
"2018-12-19 12:12:00",1523.89796246337
"2018-12-19 12:13:00",3028.29638575883
"2018-12-19 12:14:00",0
"2018-12-19 12:15:00",1830.25189523191
"2018-12-19 12:16:00",339.794055274662
"2018-12-19 12:17:00",1005.96471111068
"2018-12-19 12:18:00",1879.95983999659
"2018-12-19 12:19:00",1851.41945544493
"2018-12-19 12:20:00",1259.54634690431
"2018-12-19 12:21:00",788.638066542568
"2018-12-19 12:22:00",3980.77555257766
"2018-12-19 12:23:00",933.482190510349
"2018-12-19 12:24:00",566.098048044683
"2018-12-19 12:25:00",213.321353830319
"2018-12-19 12:26:00",88.090862182181
"2018-12-19 12:27:00",17.0880074906351
"2018-12-19 12:28:00",487.948767802522
"2018-12-19 12:29:00",548.194308616936
"2018-12-19 12:30:00",296.765901006163
"2018-12-19 12:31:00",2076.63092532111
"2018-12-19 12:32:00",962.480649156127
"2018-12-19 12:33:00",823.636448926345
"2018-12-19 12:34:00",1788.06739246596
"2018-12-19 12:35:00",849.536932687449
"2018-12-19 12:36:00",14.3178210632764
"2018-12-19 12:37:00",1204.35584442473
"2018-12-19 12:38:00",551.998188402824
"2018-12-19 12:39:00",635.409316897384
"2018-12-19 12:40:00",558.886392749009
"2018-12-19 12:41:00",0
"2018-12-19 12:42:00",515.605469327082
"2018-12-19 12:43:00",305.204849240637
"2018-12-19 12:44:00",0
"2018-12-19 12:45:00",63.9765582068933
"2018-12-19 12:46:00",922.171892870304
"2018-12-19 12:47:00",460.817751394193
"2018-12-19 12:48:00",135
"2018-12-19 12:49:00",84.9058301885094
"2018-12-19 12:50:00",40
"2018-12-19 12:51:00",264.614814400101
"2018-12-19 12:52:00",134.484199815443
"2018-12-19 12:53:00",262.299447197283
"2018-12-19 12:54:00",452.364896958197
"2018-12-19 12:55:00",0
"2018-12-19 12:56:00",1137.49065930231
"2018-12-19 12:57:00",858.406081059541
"2018-12-19 12:58:00",1092.33190926568
"2018-12-19 12:59:00",1311.21012808779
"2018-12-19 13:00:00",458.970587292911
"2018-12-19 13:01:00",518.927740634474
"2018-12-19 13:02:00",910.773846791837
"2018-12-19 13:03:00",1774.51204560578
"2018-12-19 13:04:00",1370.92523501466
"2018-12-19 13:05:00",1430.65334725083
"2018-12-19 13:06:00",113.727745075685
"2018-12-19 13:07:00",0
"2018-12-19 13:08:00",0
"2018-12-19 13:09:00",360.324853430901
"2018-12-19 13:10:00",0
"2018-12-19 13:11:00",16.1245154965971
"2018-12-19 13:12:00",0
"2018-12-19 13:13:00",369.404926875644
"2018-12-19 13:14:00",0
"2018-12-19 13:15:00",0
"2018-12-19 13:16:00",0
"2018-12-19 13:17:00",425.536132425908
"2018-12-19 13:18:00",323.762258455182
"2018-12-19 13:19:00",0
"2018-12-19 13:20:00",14.422205101856
"2018-12-19 13:21:00",15
"2018-12-19 13:22:00",23.1948270094864
"2018-12-19 13:23:00",12
"2018-12-19 13:24:00",10.816653826392
"2018-12-19 13:25:00",12.0415945787923
"2018-12-19 13:26:00",163.095064303001
"2018-12-19 13:27:00",60.6382717431821
"2018-12-19 13:28:00",0
"2018-12-19 13:29:00",487.099579141678
"2018-12-19 13:30:00",0
"2018-12-19 13:31:00",0
"2018-12-19 13:32:00",0
"2018-12-19 13:33:00",0
"2018-12-19 13:34:00",804.03793442847
"2018-12-19 13:35:00",313.718026259251
"2018-12-19 13:36:00",1388.0540335304
"2018-12-19 13:37:00",1879.90904035275
"2018-12-19 13:38:00",2345.05884787568
"2018-12-19 13:39:00",1056.96262942452
"2018-12-19 13:40:00",2
"2018-12-19 13:41:00",1044.97751171975
"2018-12-19 13:42:00",2383.45673340214
"2018-12-19 13:43:00",3
"2018-12-19 13:44:00",0
"2018-12-19 13:45:00",6
"2018-12-19 13:46:00",2428.17256388421
"2018-12-19 13:47:00",841.026158927295
"2018-12-19 13:48:00",800.266830500927
"2018-12-19 13:49:00",1708.74573883887
"2018-12-19 13:50:00",1620.24134004783
"2018-12-19 13:51:00",1191.26025703874
"2018-12-19 13:52:00",844.969230209006
"2018-12-19 13:53:00",2240.54368401957
"2018-12-19 13:54:00",3888.62752137563
"2018-12-19 13:55:00",2067.48736392753
"2018-12-19 13:56:00",3421.05261578947
"2018-12-19 13:57:00",2906.40533993454
"2018-12-19 13:58:00",2795.00232558043
"2018-12-19 13:59:00",2867.49420226092
"2018-12-19 14:00:00",2467.03749464819
"2018-12-19 14:01:00",3232.51821340576
"2018-12-19 14:02:00",3698.44034695708
"2018-12-19 14:03:00",3251.93557746767
"2018-12-19 14:04:00",3491.34429697216
"2018-12-19 14:05:00",4082.57602501166
"2018-12-19 14:06:00",1628.11946736104
"2018-12-19 14:07:00",16
"2018-12-19 14:08:00",784.411881603026
"2018-12-19 14:09:00",1088.87143410046
"2018-12-19 14:10:00",1788.99888205667
"2018-12-19 14:11:00",630.230116703415
"2018-12-19 14:12:00",2618.24177645992
"2018-12-19 14:13:00",1269.09022531891
"2018-12-19 14:14:00",644.627799586707
"2018-12-19 14:15:00",1103.79074103745
"2018-12-19 14:16:00",709.188973405537
"2018-12-19 14:17:00",521.988505620574
"2018-12-19 14:18:00",528.338906384907
"2018-12-19 14:19:00",1256.31843097202
"2018-12-19 14:20:00",58
"2018-12-19 14:21:00",1050.76400775816
"2018-12-19 14:22:00",746.957830135008
"2018-12-19 14:23:00",964.633609200924
"2018-12-19 14:24:00",776.868071167814
"2018-12-19 14:25:00",20.3960780543711
"2018-12-19 14:26:00",289.513384837385
"2018-12-19 14:27:00",1036.48733711512
"2018-12-19 14:28:00",1505.59257437064
"2018-12-19 14:29:00",978.17636446604
"2018-12-19 14:30:00",844.204951418789
"2018-12-19 14:31:00",643.700240795357
"2018-12-19 14:32:00",163.242151419295
"2018-12-19 14:33:00",141.823834386185
"2018-12-19 14:34:00",191.723759612626
"2018-12-19 14:35:00",617.042137945214
